Sr_no,Time,Date,Location,Wind Speed,Wind Direction,Air Temperature,Canopy Temperature,Rainfall,Leaf Wetness,Humidity
312,11:30:15,Apr 07 2017,Manjari,12.74,29.74,34.05,39.28,0,0,18.29
313,12:00:10,Apr 07 2017,Manjari,13.24,261.71,35.08,40.08,0,0,16.77
314,12:30:10,Apr 07 2017,Manjari,13.51,60.91,35.54,40.77,0,0,16.53
315,13:00:12,Apr 07 2017,Manjari,13.52,39.02,36.34,42.16,0,0,16.27
316,13:30:13,Apr 07 2017,Manjari,13.3,304.14,36.87,42.42,0,0,16.13
317,14:00:13,Apr 07 2017,Manjari,14.63,302.02,36.89,42.01,0,0,16.78
318,14:30:13,Apr 07 2017,Manjari,14.04,281.46,37.08,42.04,0,0,17.47
319,15:00:13,Apr 07 2017,Manjari,19.82,301.02,36.96,41.82,0,0,18.42
320,15:30:11,Apr 07 2017,Manjari,16.57,261.57,36.81,41.55,0,0,20.28
321,16:00:13,Apr 07 2017,Manjari,14.6,47.75,36.57,42.05,0,0,22.96
322,16:30:11,Apr 07 2017,Manjari,13.81,269.13,36.24,42.11,0,0,24.68
323,17:00:23,Apr 07 2017,Manjari,13.58,54.77,35.75,40.85,0,0,25.82
324,17:30:10,Apr 07 2017,Manjari,11.92,3.76,35.29,39.14,0,0,24.49
325,18:00:13,Apr 07 2017,Manjari,11.66,0,34.51,37.19,0,0,24.12
326,18:30:10,Apr 07 2017,Manjari,9.9,326.13,33.32,35.65,0,0,23.17
327,19:00:13,Apr 07 2017,Manjari,4.39,360,32.12,34.33,0,0,22.59
328,19:30:15,Apr 07 2017,Manjari,4.08,0,31.17,33.03,0,0,23.14
329,20:00:14,Apr 07 2017,Manjari,2.04,0,29.86,31.41,0,0,25.1
330,20:30:10,Apr 07 2017,Manjari,2.71,0,29.59,31.71,0,0,24.05
331,21:00:14,Apr 07 2017,Manjari,0,251.57,28.67,30,0,0,25.58
332,21:30:15,Apr 07 2017,Manjari,0,318.24,27.59,28.42,0,0,26.85
333,22:00:12,Apr 07 2017,Manjari,0,353,26.89,28.1,0,0,27.44
334,22:30:15,Apr 07 2017,Manjari,0,0,26.28,26.92,0,0,28.19
335,23:00:11,Apr 07 2017,Manjari,0,0,25.83,26.8,0,0,28.77
336,23:30:11,Apr 07 2017,Manjari,0,0,25.03,25.09,0,0,31.28
337,0:00:10,Apr 08 2017,Manjari,0,0,23.31,22.82,0,0,37.84
338,0:30:15,Apr 08 2017,Manjari,0,0,22.4,22.86,0,0,39.52
339,1:00:10,Apr 08 2017,Manjari,0,0,22.38,22.58,0,0,41.43
340,1:30:10,Apr 08 2017,Manjari,0,0,21.62,21.95,0,0,43.93
341,2:00:11,Apr 08 2017,Manjari,0,0,20.15,20.69,0,0,49.26
342,2:30:12,Apr 08 2017,Manjari,0.12,0,19.55,20.92,0,0,52.6
343,3:00:14,Apr 08 2017,Manjari,0,0,18.21,18.87,0,0,57.03
344,3:30:11,Apr 08 2017,Manjari,0,0,17.1,18.25,0,0,59.74
345,4:00:15,Apr 08 2017,Manjari,0,0,16.55,18.21,0,0,61.19
346,4:30:14,Apr 08 2017,Manjari,0,0,16.35,17.58,0,0,59.35
347,5:00:13,Apr 08 2017,Manjari,0,0,15.92,17.06,0,0,61.68
348,5:30:11,Apr 08 2017,Manjari,0,0,15.33,16.66,0,0,63.5
349,6:00:13,Apr 08 2017,Manjari,0,0,14.69,16.21,0,0,67.38
350,6:30:14,Apr 08 2017,Manjari,0,0,14.68,16.83,0,0,62.02
351,7:00:15,Apr 08 2017,Manjari,0,0,15.05,17.7,0,0,62.1
352,7:30:11,Apr 08 2017,Manjari,0,0,16.6,21.66,0,0,58.98
353,8:00:15,Apr 08 2017,Manjari,0,221.48,20.18,26.03,0,0,51.31
354,8:30:10,Apr 08 2017,Manjari,1,154.28,23.86,30.92,0,0,42.8
355,9:00:10,Apr 08 2017,Manjari,0.06,154.47,25.79,32.24,0,0,35.84
356,9:30:15,Apr 08 2017,Manjari,3.01,120.5,26.96,33.69,0,0,29.05
357,10:00:12,Apr 08 2017,Manjari,2.36,122.95,28.18,34.76,0,0,21.02
358,10:30:15,Apr 08 2017,Manjari,6.31,74.82,29.45,35.05,0,0,20.07
359,11:00:12,Apr 08 2017,Manjari,7.96,113.46,30.21,36.19,0,0,19.12
360,11:30:11,Apr 08 2017,Manjari,9.02,92.9,31.11,36.52,0,0,17.61
361,12:00:11,Apr 08 2017,Manjari,8.32,114.61,32.08,37.14,0,0,16.81
362,12:30:11,Apr 08 2017,Manjari,4.25,137.96,33.06,38.4,0,0,15.7
363,13:00:10,Apr 08 2017,Manjari,3,147.95,33.97,39.42,0,0,14.98
364,13:30:15,Apr 08 2017,Manjari,1.54,113.69,34.89,40.37,0,0,15.1
365,14:00:11,Apr 08 2017,Manjari,4.29,126.03,35.55,40.37,0,0,14.9
366,14:30:15,Apr 08 2017,Manjari,2.1,97.67,36.1,40.82,0,0,14.19
367,15:00:11,Apr 08 2017,Manjari,1.16,32.66,37.02,41.94,0,0,14
368,15:30:14,Apr 08 2017,Manjari,4.05,141.68,37.26,41.6,0,0,13.74
369,16:00:11,Apr 08 2017,Manjari,1.1,141.06,37.52,42.87,0,0,13.65
370,16:30:14,Apr 08 2017,Manjari,3.83,43.11,38.07,44.28,0,0,13.3
371,17:00:10,Apr 08 2017,Manjari,6.12,2.4,38.13,43.52,0,0,12.82
372,17:30:14,Apr 08 2017,Manjari,6.87,324.58,37.83,41.34,0,0,14.89
373,18:00:15,Apr 08 2017,Manjari,11.01,6.44,36.74,39.16,0,0,16.53
374,18:30:11,Apr 08 2017,Manjari,10.61,0,35.34,37.43,0,0,17.73
375,19:00:13,Apr 08 2017,Manjari,6.12,360,34.06,36.14,0,0,19.12
376,19:30:10,Apr 08 2017,Manjari,1.76,22.56,33.12,34.99,0,0,20.39
377,20:00:12,Apr 08 2017,Manjari,1.35,8.63,32.23,33.84,0,0,22.2
378,20:30:14,Apr 08 2017,Manjari,0,8.2,30.68,31.63,0,0,24.7
379,21:00:11,Apr 08 2017,Manjari,0,7.76,29.47,29.56,0,0,28.17
380,21:30:14,Apr 08 2017,Manjari,0,7.76,28.5,28.39,0,0,30.03
381,22:00:11,Apr 08 2017,Manjari,0,7.76,27.98,28.5,0,0,30
382,22:30:14,Apr 08 2017,Manjari,0,6.44,26.62,26.73,0,0,34.92
383,23:00:10,Apr 08 2017,Manjari,0,6,24.62,25.25,0,0,40.65
384,23:30:14,Apr 08 2017,Manjari,0,5.55,23.55,24.61,0,0,43.47
385,0:00:11,Apr 09 2017,Manjari,0,5.11,22.65,23.4,0,0,46.76
386,0:30:14,Apr 09 2017,Manjari,0,4.66,22.06,23.02,0,0,49.86
387,1:00:11,Apr 09 2017,Manjari,0,4.21,21.49,23.2,0,0,51.44
388,1:30:14,Apr 09 2017,Manjari,0,3.76,20.97,22.25,0,0,51.54
389,2:00:10,Apr 09 2017,Manjari,0,4.21,21.15,22.59,0,0,47.57
390,2:30:14,Apr 09 2017,Manjari,0,3.76,20.92,21.67,0,0,48.78
391,3:00:11,Apr 09 2017,Manjari,0,3.31,19.69,21.39,0,0,53.14
392,3:30:14,Apr 09 2017,Manjari,0,2.85,19.19,20.47,0,0,55.02
393,4:00:15,Apr 09 2017,Manjari,0,3.31,18.98,20.45,0,0,56.26
394,4:30:14,Apr 09 2017,Manjari,0,2.4,18.84,20.18,0,0,58.19
395,5:00:13,Apr 09 2017,Manjari,0,2.4,18.49,20.32,0,0,61.5
396,5:30:11,Apr 09 2017,Manjari,0,2.4,18.08,19.68,0,0,61.53
397,6:00:14,Apr 09 2017,Manjari,0,2.4,18.19,19.71,0,0,62.44
398,6:30:14,Apr 09 2017,Manjari,0,1.94,17.66,19.55,0,0,64.89
399,7:00:11,Apr 09 2017,Manjari,0,1.94,17.63,19.78,0,0,66.48
400,7:30:11,Apr 09 2017,Manjari,0,3.31,18.61,23.07,0,0,67.09
401,8:00:13,Apr 09 2017,Manjari,0,5.11,21.72,27.14,0,0,59
402,8:30:10,Apr 09 2017,Manjari,0,6.44,25.38,32.73,0,0,47.09
403,9:00:15,Apr 09 2017,Manjari,0,21.39,28.46,35.98,0,0,41.02
404,9:30:10,Apr 09 2017,Manjari,1.39,135.66,30.82,37.18,0,0,27.26
405,10:00:10,Apr 09 2017,Manjari,3.11,120.95,31.41,37.01,0,0,24.03
406,10:30:13,Apr 09 2017,Manjari,2.6,122.95,31.83,37.27,0,0,23.38
407,11:00:11,Apr 09 2017,Manjari,1.93,98.17,33.19,39.15,0,0,22.49
408,11:30:11,Apr 09 2017,Manjari,8.67,123.61,34.12,38.89,0,0,19.08
409,12:00:12,Apr 09 2017,Manjari,10.03,127.77,34.97,40.02,0,0,17.17
410,12:30:15,Apr 09 2017,Manjari,13.4,109.97,35.86,40.73,0,0,14.5
411,13:00:12,Apr 09 2017,Manjari,9.33,86.97,36.59,41.96,0,0,13.63
412,13:30:11,Apr 09 2017,Manjari,6.56,127.55,37.45,42.92,0,0,14.4
413,14:00:11,Apr 09 2017,Manjari,5.68,56.02,37.59,42.89,0,0,15.25
414,14:30:14,Apr 09 2017,Manjari,4.87,90.34,38.16,42.8,0,0,15.38
415,15:00:15,Apr 09 2017,Manjari,5.04,130.79,38.18,42.8,0,0,15.53
416,15:30:10,Apr 09 2017,Manjari,5.54,128.2,38.35,42.62,0,0,15.88
417,16:00:13,Apr 09 2017,Manjari,4.27,147.15,38.32,43.55,0,0,15.74
418,16:30:15,Apr 09 2017,Manjari,1.36,94.67,38.54,44.31,0,0,15.63
419,17:00:12,Apr 09 2017,Manjari,1.29,117.57,38.55,43.49,0,0,15.53
420,17:30:13,Apr 09 2017,Manjari,3.73,136.29,37.89,40.92,0,0,16.72
421,18:00:11,Apr 09 2017,Manjari,1.89,116.89,37.12,39.44,0,0,17.96
422,18:30:11,Apr 09 2017,Manjari,0,116.44,36.11,37.71,0,0,19.88
423,19:00:11,Apr 09 2017,Manjari,3.52,115.07,34.72,35.55,0,0,21.17
424,19:30:13,Apr 09 2017,Manjari,7.18,0,34.4,36.49,0,0,21.84
425,20:00:11,Apr 09 2017,Manjari,0.89,0,33.4,35.04,0,0,22.84
426,20:30:21,Apr 09 2017,Manjari,0.06,338.04,32.41,34.08,0,0,23.39
427,21:00:11,Apr 09 2017,Manjari,0.34,334.8,31.7,33.54,0,0,23.93
428,21:30:14,Apr 09 2017,Manjari,0.17,334.92,31.17,32.84,0,0,24.04
429,22:00:11,Apr 09 2017,Manjari,0,334.8,30.34,31.34,0,0,24.24
430,22:30:11,Apr 09 2017,Manjari,0,334.8,28.78,28.44,0,0,28.29
431,23:00:12,Apr 09 2017,Manjari,0,334.8,27.94,28.26,0,0,29.3
432,23:30:14,Apr 09 2017,Manjari,0,334.8,26.18,26.55,0,0,34.62
433,0:00:12,Apr 10 2017,Manjari,0,334.8,24.6,25.73,0,0,39.88
434,0:30:13,Apr 10 2017,Manjari,0,334.68,23.9,25.4,0,0,41.36
435,1:00:14,Apr 10 2017,Manjari,0,334.68,24.07,24.76,0,0,40.38
436,1:30:10,Apr 10 2017,Manjari,0,334.8,23.8,25.67,0,0,39.99
437,2:00:16,Apr 10 2017,Manjari,0,334.68,24.06,24.97,0,0,37.98
438,2:30:14,Apr 10 2017,Manjari,0,334.68,23.3,23.7,0,0,37.55
439,3:00:16,Apr 10 2017,Manjari,0,334.68,22.15,22.66,0,0,42.53
440,3:30:14,Apr 10 2017,Manjari,0,334.57,21.55,22.76,0,0,41.94
441,4:00:15,Apr 10 2017,Manjari,0,334.68,21.95,22.92,0,0,37.16
442,4:30:14,Apr 10 2017,Manjari,0,334.57,21.18,21.98,0,0,41
443,5:00:13,Apr 10 2017,Manjari,0,334.57,20.54,21.74,0,0,41.14
444,5:30:11,Apr 10 2017,Manjari,0,334.57,20.07,21.09,0,0,43.8
445,6:00:15,Apr 10 2017,Manjari,0,334.57,19.78,21,0,0,42.87
446,6:30:15,Apr 10 2017,Manjari,0,334.57,19.46,20.17,0,0,45.64
447,7:00:14,Apr 10 2017,Manjari,0.1,334.57,18.87,20.87,0,0,48.57
448,7:30:11,Apr 10 2017,Manjari,0,334.68,19.48,23.55,0,0,51.43
449,8:00:15,Apr 10 2017,Manjari,0,334.8,22.86,27.58,0,0,47.5
450,8:30:11,Apr 10 2017,Manjari,0,334.8,26.92,32.83,0,0,33.59
451,9:00:14,Apr 10 2017,Manjari,2.23,133.98,29.1,35.3,0,0,27.36
452,9:30:13,Apr 10 2017,Manjari,4.42,140.45,30.42,36.39,0,0,22.61
453,10:00:15,Apr 10 2017,Manjari,6.65,145.75,31.28,36.42,0,0,19.05
454,10:30:12,Apr 10 2017,Manjari,11.35,124.27,32.1,37.23,0,0,16.36
455,11:00:15,Apr 10 2017,Manjari,12.67,154.28,32.91,38.22,0,0,16.53
456,11:30:11,Apr 10 2017,Manjari,15.14,130.14,33.68,38.34,0,0,15.94
457,12:00:14,Apr 10 2017,Manjari,12.76,122.51,34.59,39.38,0,0,15.39
458,12:30:10,Apr 10 2017,Manjari,10.59,116.44,35.23,39.96,0,0,14.9
459,13:00:15,Apr 10 2017,Manjari,10.41,164.24,35.8,40.81,0,0,14.46
460,13:30:11,Apr 10 2017,Manjari,7.95,124.71,36.47,41.74,0,0,14.36
461,14:00:14,Apr 10 2017,Manjari,7.84,84.6,36.99,42.33,0,0,14.08
462,14:30:10,Apr 10 2017,Manjari,7.84,163.67,37.5,42.23,0,0,13.71
463,15:00:13,Apr 10 2017,Manjari,10.58,146.15,37.98,42.63,0,0,13.36
464,15:30:11,Apr 10 2017,Manjari,6.41,146.15,38,42.16,0,0,12.83
465,16:00:15,Apr 10 2017,Manjari,7.67,137.55,38.01,42.91,0,0,12.49
466,16:30:11,Apr 10 2017,Manjari,1.71,149.55,37.94,43.77,0,0,12.73
467,17:00:14,Apr 10 2017,Manjari,5.03,124.27,37.87,42.54,0,0,12.6
468,17:30:15,Apr 10 2017,Manjari,1.23,125.37,37.57,40.68,0,0,13.16
469,18:00:11,Apr 10 2017,Manjari,0.83,124.93,36.9,39.16,0,0,14.81
470,18:30:11,Apr 10 2017,Manjari,0,124.49,35.63,36.23,0,0,17.5
471,19:00:10,Apr 10 2017,Manjari,0,124.05,33.99,33.04,0,0,19.39
472,19:30:15,Apr 10 2017,Manjari,0,123.61,31.93,31.19,0,0,21.88
473,20:00:12,Apr 10 2017,Manjari,0,123.61,31.46,30.76,0,0,21.07
474,20:30:14,Apr 10 2017,Manjari,0,123.17,29.71,28.43,0,0,26.19
475,21:00:11,Apr 10 2017,Manjari,0,122.73,27.22,27.46,0,0,33.15
476,21:30:10,Apr 10 2017,Manjari,0,122.73,26.4,27.25,0,0,32.41
477,22:00:15,Apr 10 2017,Manjari,0,19.02,26.1,27.51,0,0,30.6
478,22:30:12,Apr 10 2017,Manjari,0,10.78,26.91,28.17,0,0,27.31
479,23:00:10,Apr 10 2017,Manjari,0,10.35,26.67,26.38,0,0,29.04
480,23:30:10,Apr 10 2017,Manjari,0,9.49,25.11,25.7,0,0,31.15
481,0:00:15,Apr 11 2017,Manjari,0,9.06,24.02,25.47,0,0,35.24
482,0:30:11,Apr 11 2017,Manjari,0,9.06,23.06,24.67,0,0,36.82
483,1:00:11,Apr 11 2017,Manjari,0,9.06,22.3,23.24,0,0,39.79
484,1:30:10,Apr 11 2017,Manjari,0,8.63,22.07,23,0,0,36.4
485,2:00:15,Apr 11 2017,Manjari,0,8.63,21.88,22.9,0,0,38.2
486,2:30:15,Apr 11 2017,Manjari,0.05,8.2,21.02,22.25,0,0,40.94
487,3:00:14,Apr 11 2017,Manjari,0.19,7.76,20.4,22.15,0,0,41.39
488,3:30:13,Apr 11 2017,Manjari,0,7.76,20,21.57,0,0,41.42
489,4:00:15,Apr 11 2017,Manjari,0,7.76,19.81,21.05,0,0,41.49
490,4:30:10,Apr 11 2017,Manjari,0,7.32,19.35,20.22,0,0,43.48
491,5:00:15,Apr 11 2017,Manjari,0,7.32,18.87,19.93,0,0,42.78
492,5:30:10,Apr 11 2017,Manjari,0,7.32,18.47,19.61,0,0,45.31
493,6:00:15,Apr 11 2017,Manjari,0,7.32,18.2,19.17,0,0,44.67
494,6:30:15,Apr 11 2017,Manjari,0,6.88,17.69,18.98,0,0,47.31
495,7:00:11,Apr 11 2017,Manjari,0,7.32,17.44,19.81,0,0,48.75
496,7:30:15,Apr 11 2017,Manjari,0,8.63,18.41,22.87,0,0,49.33
497,8:00:11,Apr 11 2017,Manjari,0,9.92,22.31,27,0,0,42.61
498,8:30:11,Apr 11 2017,Manjari,0,10.78,25.57,31.5,0,0,40.05
499,9:00:10,Apr 11 2017,Manjari,0.08,12.47,27.84,34.47,0,0,31.85
500,9:30:15,Apr 11 2017,Manjari,1.29,77.86,30.12,36.59,0,0,26.27
501,10:00:11,Apr 11 2017,Manjari,9,146.75,31.25,36.16,0,0,20.11
502,10:30:14,Apr 11 2017,Manjari,8.94,122.73,32.25,37.69,0,0,16.97
503,11:00:10,Apr 11 2017,Manjari,12.77,136.29,33.15,38.59,0,0,15.45
504,11:30:15,Apr 11 2017,Manjari,10.03,127.12,33.89,38.85,0,0,15.2
505,12:00:11,Apr 11 2017,Manjari,12.23,156.99,34.95,39.67,0,0,14.37
506,12:30:15,Apr 11 2017,Manjari,10.41,133.56,35.58,40.49,0,0,13.78
507,13:00:11,Apr 11 2017,Manjari,7.39,98.66,36.14,41.07,0,0,13.21
508,13:30:14,Apr 11 2017,Manjari,6.52,100.38,36.74,42.05,0,0,12.93
509,14:00:11,Apr 11 2017,Manjari,3.62,117.8,37.06,42.6,0,0,12.17
510,14:30:11,Apr 11 2017,Manjari,1.85,116.21,37.56,42.44,0,0,12.28
511,15:00:14,Apr 11 2017,Manjari,1.68,153.69,37.8,42.56,0,0,11.54
512,15:30:12,Apr 11 2017,Manjari,3.44,139.21,38.13,42.46,0,0,12.13
513,16:00:11,Apr 11 2017,Manjari,2.81,109.03,38.22,43.25,0,0,11.77
514,16:30:11,Apr 11 2017,Manjari,6.28,117.35,38.61,44.27,0,0,12.31
515,17:00:10,Apr 11 2017,Manjari,4.27,60.31,38.4,43.56,0,0,12.12
516,17:30:13,Apr 11 2017,Manjari,7.23,91.88,38.09,41.24,0,0,13.02
517,18:00:11,Apr 11 2017,Manjari,7.59,87.23,37.08,39.63,0,0,13.38
518,18:30:14,Apr 11 2017,Manjari,2.36,92.14,35.89,38.03,0,0,13.93
519,19:00:11,Apr 11 2017,Manjari,0,91.88,34.15,34.55,0,0,15.58
520,19:30:13,Apr 11 2017,Manjari,0,91.37,32.86,32.15,0,0,17.6
521,20:00:10,Apr 11 2017,Manjari,0,90.86,30.25,29.85,0,0,21.89
522,20:30:10,Apr 11 2017,Manjari,0,90.6,28.13,28.17,0,0,26.54
523,21:00:15,Apr 11 2017,Manjari,0,27.52,27.23,27.39,0,0,27.11
524,21:30:13,Apr 11 2017,Manjari,0,28.63,27.31,27.19,0,0,27.06
525,22:00:14,Apr 11 2017,Manjari,0,27.52,26,27.47,0,0,30.86
526,22:30:10,Apr 11 2017,Manjari,0,27.14,25.6,26.69,0,0,31.13
527,23:00:11,Apr 11 2017,Manjari,0,26.39,24.55,25.14,0,0,35.09
528,23:30:11,Apr 11 2017,Manjari,0,26.01,23.49,24.79,0,0,39.66
529,0:00:14,Apr 12 2017,Manjari,0,26.01,22.97,24.2,0,0,42.44
530,0:30:11,Apr 12 2017,Manjari,0,25.63,22.41,23.43,0,0,46.31
531,1:00:14,Apr 12 2017,Manjari,0,25.25,22.46,23.76,0,0,48.8
532,1:30:11,Apr 12 2017,Manjari,0,24.49,21.93,23.08,0,0,53.29
533,2:00:14,Apr 12 2017,Manjari,0,24.1,21.45,22.62,0,0,57.19
534,2:30:11,Apr 12 2017,Manjari,0,24.1,20.61,22.16,0,0,58.46
535,3:00:14,Apr 12 2017,Manjari,0,23.72,20.12,21.3,0,0,62.91
536,3:30:11,Apr 12 2017,Manjari,0,22.95,19.69,20.96,0,0,65.65
537,4:00:15,Apr 12 2017,Manjari,0,22.56,19.34,20.58,0,0,67.19
538,4:30:14,Apr 12 2017,Manjari,0,22.56,18.94,20.3,0,0,68.05
539,5:00:13,Apr 12 2017,Manjari,0,22.56,18.76,20.01,0,0,69.69
540,5:30:11,Apr 12 2017,Manjari,0,21.78,18.21,19.41,0,0,70.58
541,6:00:14,Apr 12 2017,Manjari,0,21.78,18.02,19.39,0,0,71.91
542,6:30:11,Apr 12 2017,Manjari,0,21.78,18.08,19.29,0,0,71.19
543,7:00:14,Apr 12 2017,Manjari,0,21.78,17.62,20.23,0,0,72.42
544,7:30:11,Apr 12 2017,Manjari,0,23.33,18.69,23.55,0,0,73.24
545,8:00:14,Apr 12 2017,Manjari,0,25.25,21.92,27.26,0,0,66.01
546,8:30:11,Apr 12 2017,Manjari,0,26.39,26.06,33.24,0,0,59.55
547,9:00:14,Apr 12 2017,Manjari,0.32,27.52,29.14,37.3,0,0,50.19
548,9:30:12,Apr 12 2017,Manjari,0.33,45.78,31.27,38.93,0,0,33.27
549,10:00:10,Apr 12 2017,Manjari,2.86,127.99,33.12,37.9,0,0,18.99
550,10:30:10,Apr 12 2017,Manjari,2.59,138.17,34.01,39.67,0,0,18.62
551,11:00:15,Apr 12 2017,Manjari,8.47,110.9,34.68,39.91,0,0,15.99
552,11:30:14,Apr 12 2017,Manjari,8.28,154.86,35.74,40.76,0,0,14.78
553,12:00:12,Apr 12 2017,Manjari,12.34,92.39,36.51,41.07,0,0,12.64
554,12:30:10,Apr 12 2017,Manjari,7.18,116.21,37.18,42.42,0,0,12.14
555,13:00:12,Apr 12 2017,Manjari,5.87,138.79,37.67,42.75,0,0,13.01
556,13:30:15,Apr 12 2017,Manjari,1.23,120.5,37.99,43.6,0,0,11.4
557,14:00:11,Apr 12 2017,Manjari,4.64,156.41,38.68,44.54,0,0,10.66
558,14:30:15,Apr 12 2017,Manjari,2.27,254.98,38.73,43.5,0,0,10.7
559,15:00:11,Apr 12 2017,Manjari,5.78,118.03,39.26,44.45,0,0,9.98
560,15:30:15,Apr 12 2017,Manjari,2.64,37.98,39.32,43.67,0,0,9.39
561,16:00:11,Apr 12 2017,Manjari,10.11,15.79,39.28,44.82,0,0,9.68
562,16:30:15,Apr 12 2017,Manjari,1.9,88.27,39.31,45.85,0,0,8.98
563,17:00:11,Apr 12 2017,Manjari,3.91,98.17,38.99,44.22,0,0,9.4
564,17:30:10,Apr 12 2017,Manjari,4.01,89.31,38.67,41.77,0,0,9
565,18:00:14,Apr 12 2017,Manjari,3.57,82.47,37.81,40.3,0,0,9.14
566,18:30:14,Apr 12 2017,Manjari,0.81,92.65,36.5,38.1,0,0,11.12
567,19:00:10,Apr 12 2017,Manjari,0,92.14,34.56,34.53,0,0,12.05
568,19:30:10,Apr 12 2017,Manjari,0.33,337.58,32.83,33.41,0,0,15.63
569,20:00:15,Apr 12 2017,Manjari,1.54,329.66,32.48,34.29,0,0,21.21
570,20:30:10,Apr 12 2017,Manjari,0.28,338.5,32.2,33.34,0,0,21.67
571,21:00:11,Apr 12 2017,Manjari,0,338.38,30.77,31.01,0,0,24.29
572,21:30:14,Apr 12 2017,Manjari,0,338.5,29.78,30.63,0,0,25.52
573,22:00:11,Apr 12 2017,Manjari,0,329.19,29.34,29.87,0,0,27.36
574,22:30:11,Apr 12 2017,Manjari,0,329.19,28.51,28.08,0,0,30.33
575,23:00:10,Apr 12 2017,Manjari,0,329.07,27.25,27.1,0,0,34.61
576,23:30:15,Apr 12 2017,Manjari,0,329.19,26.11,26.02,0,0,34.23
577,0:00:11,Apr 13 2017,Manjari,0,329.07,24.96,24.71,0,0,36.73
578,0:30:15,Apr 13 2017,Manjari,0,329.07,23.66,23.89,0,0,37.9
579,1:00:10,Apr 13 2017,Manjari,0,329.07,22.68,23.4,0,0,42.39
580,1:30:15,Apr 13 2017,Manjari,0,328.96,21.57,22.67,0,0,43.93
581,2:00:12,Apr 13 2017,Manjari,0,328.96,21.28,22.3,0,0,44.69
582,2:30:13,Apr 13 2017,Manjari,0,328.96,20.39,21.61,0,0,46.47
583,3:00:11,Apr 13 2017,Manjari,0,328.96,19.93,21.16,0,0,43.33
584,3:30:10,Apr 13 2017,Manjari,0,328.96,20.17,21.35,0,0,42.25
585,4:00:15,Apr 13 2017,Manjari,0,328.96,20.01,20.93,0,0,40.82
586,4:30:14,Apr 13 2017,Manjari,0,329.07,19.62,20.1,0,0,41.4
587,5:00:13,Apr 13 2017,Manjari,0,329.07,19.55,20.2,0,0,40.47
588,5:30:11,Apr 13 2017,Manjari,0,329.07,18.79,19.17,0,0,42.62
589,6:00:10,Apr 13 2017,Manjari,0,328.96,18.39,19.11,0,0,43.22
590,6:30:10,Apr 13 2017,Manjari,0,328.96,17.63,18.46,0,0,45.83
591,7:00:15,Apr 13 2017,Manjari,0,328.96,17.45,19.59,0,0,49.08
592,7:30:11,Apr 13 2017,Manjari,0,329.07,18.51,23.32,0,0,49.85
593,8:00:11,Apr 13 2017,Manjari,0,329.19,22.38,27.19,0,0,44.77
594,8:30:11,Apr 13 2017,Manjari,0,329.19,26.36,33.18,0,0,41.15
595,9:00:11,Apr 13 2017,Manjari,0,0,29.07,36.76,0,0,36.14
596,9:30:10,Apr 13 2017,Manjari,0,0,31.17,37.57,0,0,31.28
597,10:00:25,Apr 13 2017,Manjari,0.68,18.62,33.21,38.88,0,0,21.65
598,10:30:14,Apr 13 2017,Manjari,1.43,156.03,34.77,40.06,0,0,16.89
599,11:00:12,Apr 13 2017,Manjari,0.78,150.74,35.36,41.42,0,0,16.49
600,11:30:11,Apr 13 2017,Manjari,4.6,128.42,35.94,41.08,0,0,15.69
601,12:00:14,Apr 13 2017,Manjari,6.07,164.43,36.66,41.66,0,0,14.59
602,12:30:10,Apr 13 2017,Manjari,7.9,119.38,37.53,42.43,0,0,12.4
603,13:00:15,Apr 13 2017,Manjari,7.44,149.75,38.18,43.36,0,0,10.09
604,13:30:11,Apr 13 2017,Manjari,4.01,140.86,38.54,43.98,0,0,8.86
605,14:00:15,Apr 13 2017,Manjari,1.05,121.84,38.89,44.55,0,0,9.03
606,14:30:12,Apr 13 2017,Manjari,1.7,263.92,38.9,43.85,0,0,9.4
607,15:00:14,Apr 13 2017,Manjari,2.56,353.67,39.21,44.17,0,0,9.13
608,15:30:11,Apr 13 2017,Manjari,2.45,306.01,39.41,44.6,0,0,9.24
609,16:00:10,Apr 13 2017,Manjari,3.05,327.43,39.63,45.83,0,0,9.42
610,16:30:14,Apr 13 2017,Manjari,1.2,317.64,39.48,45.98,0,0,9.53
611,17:00:15,Apr 13 2017,Manjari,0.1,317.76,39.56,44.81,0,0,9.37
612,17:30:11,Apr 13 2017,Manjari,0.1,317.76,39.44,42.02,0,0,9.48
613,18:00:24,Apr 13 2017,Manjari,0,317.64,38.7,40.14,0,0,11.26
614,18:30:14,Apr 13 2017,Manjari,0,317.52,36.98,36.6,0,0,13.7
615,19:00:11,Apr 13 2017,Manjari,0,317.4,34.76,33.6,0,0,16.62
616,19:30:14,Apr 13 2017,Manjari,0.17,317.27,32.23,32.82,0,0,25.32
617,20:00:24,Apr 13 2017,Manjari,3.76,328.72,32.47,34.98,0,0,33.38
618,20:30:15,Apr 13 2017,Manjari,4.58,333.29,32.56,34.69,0,0,32.24
619,21:00:12,Apr 13 2017,Manjari,2.12,359.97,32,34.09,0,0,34.97
620,21:30:15,Apr 13 2017,Manjari,1.46,340.11,31.42,33.59,0,0,38.3
621,22:00:10,Apr 13 2017,Manjari,0.44,334.92,30.66,32.35,0,0,40.92
622,22:30:11,Apr 13 2017,Manjari,0.05,334.45,29.59,30.96,0,0,41.98
